1980 1 1
-0.812,-6.431
-0.091,-7.501
-1.55,-3.132
-2.909,-6.923
-2.341,-5.309
-1.78,-11.746
0.249,-7.902
-7.93,-14.179
-7.209,-13.905
-0.087,-12.91
4.583,0.002
-0.837,-10.051
0.672,-8.531
4.183,-0.259
5.256,-2.207
6.698,-0.897
10.863,5.005
5.282,-1.539
1.92,-3.58
-0.18,-4.019
1.65,-6.05
3.403,-2.249
-0.169,-7.62
-6.257,-12.102
-0.308,-6.227
-2.709,-10.078
-4.829,-7.888
-5.2,-9.579
-7.621,-11.02
-6.84,-10.062
-7.92,-10.451
-8.482,-16.841
-8.651,-12.423
-7.841,-11.63
-5.821,-13.272
-3.519,-14.331
-3.418,-9.459
-3.711,-11.281
-3.609,-13.12
-4.62,-7.801
-3.42,-9.533
-4.299,-10.904
-3.551,-12.69
-3.54,-12.013
-0.31,-8.111
-0.628,-3.808
-1.778,-8.369
-7.951,-12.678
-3.73,-17.639
0.802,-7.057
1.172,0.083
3.117,0.542
7.744,1.483
6.012,1.062
4.611,0.661
1.579,-1.629
-1.309,-11.302
-2.69,-9.522
-4.84,-7.482
-7.252,-13.822
-10.881,-16.541
-9.323,-18.859
-3.342,-16.832
2.069,-10.33
1.112,-1.32
-0.379,-9.212
2.414,-2.909
0.873,-1.316
1.511,-7.857
9.01,-1.689
3.364,-7.581
-1.177,-9.39
1.592,-4.964
2.3,-2.759
5.803,-4.208
11.342,-1.183
9.633,6.77
5.674,-3.039
11.37,-1.048
11.369,1.384
8.781,2.749
2.63,-2.041
7.863,-2.489
7.753,2.473
5.703,0.33
5.431,0.439
9.892,-1.761
7.531,2.522
7.771,3.584
9.166,2.239
10.043,2.764
10.301,4.679
10.47,6.06
11.79,1.731
8.449,4.54
12.288,-0.077
15.199,3.042
12.79,6.17
17.768,9.281
16.239,6.87
9.63,4.191
14.082,2.98
13.642,7.803
9.75,2.458
10.983,1.761
10.352,2.28
5.91,0.73
12.019,-0.371
17.308,5.493
20.149,8.01
21.359,9.232
18.32,6.992
25.207,7.879
20.998,12.71
12.704,2.339
8.572,3.35
13.298,4.888
12.469,6.065
12.421,5.581
14.089,7.93
15.089,9.559
18.219,9.686
19.999,12.195
23.428,12.749
25.628,13.188
27.498,12.643
22.498,12.411
16.959,9.902
10.11,5.48
11.709,4.539
16.841,7.619
22.99,12.14
20.822,11.958
25.029,11.125
21.841,9.09
15.57,8.67
17.54,6.968
17.973,9.36
22.62,14.359
20.559,15.282
21.258,12.858
22.698,14.53
26.089,16.32
25.51,16.203
25.339,19.399
25.529,17.86
21.178,8.641
21.558,9.02
26.389,13.597
25.561,18.385
26.258,19.319
25.42,19.49
22.341,14.881
26.338,20.263
25.351,20.5
21.988,13.97
21.74,11.53
29.879,16.418
28.748,19.892
27.369,12.739
19.939,10.417
16.52,8.272
17.458,8.099
21.958,10.338
25.089,11.657
23.198,14.444
25.481,18.552
21.103,11.77
19.219,11.508
23.058,15.688
24.089,14.387
21.581,9.62
22.719,11.403
25.809,13.89
27.669,16.938
28.099,20.62
28.278,19.635
31.348,18.906
29.56,21.691
30.9,18.542
29.508,23.459
24.181,14.089
26.389,15.2
27.711,18.798
25.739,17.609
23.744,19.021
27.839,20.343
26.489,18.732
25.049,14.055
32.119,21.679
29.26,19.753
29.579,21.383
30.887,20.343
28.948,21.792
27.209,17.92
29.649,17.537
33.669,20.53
32.41,24.16
30.48,23.811
28.129,19.369
31.999,21.19
33.149,22.049
30.808,23.572
27.339,21.989
24.959,19.33
26.429,16.139
27.739,16.03
27.93,18.909
28.09,20.261
25.06,20.138
26.669,17.519
26.069,18.321
29.66,17.989
28.549,20.792
29.03,20.373
26.79,21.732
29.02,21.61
27.709,21.301
29.099,19.682
29.928,21.26
30.869,22.921
30.18,23.771
28.531,20.821
27.41,21.823
25.32,19.36
25.81,15.973
28.03,19.809
25.459,20.471
21.299,15.311
18.481,14.018
29.029,14.309
28.05,21.231
27.38,21.739
30.359,21.76
27.729,19.883
26.009,16.902
27.63,17.312
27.839,17.977
28.26,19.169
29.549,19.699
30.059,21.549
29.019,21.129
26.811,21.818
27.709,20.33
29.399,21.371
26.701,22.121
25.84,16.492
27.45,15.142
27.75,20.37
27.009,18.612
24.539,15.832
26.219,16.027
27.849,17.21
24.08,11.442
21.458,10.73
21.841,16.549
27.348,17.511
26.711,21.25
21.632,14.461
20.74,11.35
18.541,13.33
19.08,9.639
23.72,10.572
28.009,14.442
29.178,19.111
28.888,21.29
26.029,13.941
17.96,12.199
23.5,11.521
18.751,8.752
16.568,8.222
19.519,9.508
22.499,9.88
23.108,11.468
24.039,12.73
20.318,11.311
14.229,9.468
9.39,5.049
9.241,4.967
12.898,5.001
17.57,4.152
23.768,7.512
17.46,8.411
20.11,4.508
15.03,6.912
8.818,5.31
8.819,3.967
13.271,5.909
21.51,8.368
20.36,13.581
18.28,12.929
17.351,12.321
11.932,5.229
11.909,5.088
15.42,8.95
9.441,1.581
12.611,2.376
15.129,2.218
9.329,5.999
5.009,1.779
8.119,-0.812
6.698,4.458
6.529,0.247
8.599,-1.61
13.599,0.081
8.121,-0.567
8.5,1.108
18.298,2.879
14.27,8.783
10.269,4.789
11.809,0.26
19.059,5.742
15.721,4.171
17.521,7.581
11.442,1.979
2.279,-4.188
5.51,-4.13
15.531,-0.548
11.179,5.221
5.89,0.322
3.23,-1.831
3.407,-2.821
2.288,-0.777
2.127,-5.601
3.177,-4.862
3.948,-2.091
5.307,-3.34
4.559,0.252
5.96,3.588
5.039,0.208
2.55,-3.88
1.41,-1.941
1.65,0.031
2.189,-1.3
3.769,-1.623
6.93,-0.196
5.802,1.101
0.35,-6.86
0.991,-5.971
3.012,-1.26
9.811,1.881
14.272,8.316
12.949,10.621
9.862,2.203
3.08,-2.689
-0.481,-5.079
3.301,-3.12
1.373,-2.78
-0.049,-4.95
0.621,-5.239
-1.367,-4.889
-4.029,-8.892
1.062,-4.72
-0.719,-11.019
-9.27,-12.53
-8.2,-13.297
-3.919,-9.878
0.523,-6.447
-1.228,-9.738
-10.959,-14.811
-5.55,-16.917
-4.459,-8.238
-1.536,-10.768
-0.34,-3.834
-1.01,-10.292
-0.008,-8.916
-1.547,-5.528
-2.949,-9.58
-8.718,-13.27
-14.261,-19.698
-12.007,-22.394
-2.699,-15.256
-3.489,-13.169
-10.311,-16.85
-9.318,-18.057
-10.219,-14.247
-12.981,-17.104
-11.149,-17.61
-4.08,-13.019
-1.049,-6.688
-1.59,-5.698
-3.26,-8.241
-7.151,-10.809
-5.798,-16.264
-1.185,-13.642
-0.628,-7.653
-1.898,-7.174
-2.029,-9.784
-1.02,-10.749
-1.057,-10.505
1.973,-6.044
2.764,1.272
0.821,-0.96
0.001,-1.981
-1.5,-6.51
-4.682,-7.324
-3.538,-12.861
0.741,-7.947
0.722,-10.661
-11.291,-16.3
-11.561,-13.8
-9.599,-16.76
-2.51,-11.987
0.501,-5.339
-0.409,-8.8
-4.229,-10.429
2.112,-6.456
3.124,-11.898
-12.438,-22.033
-4.286,-17.909
-0.216,-10.411
3.482,-6.992
2.936,-0.043
10.913,0.937
13.061,3.307
11.295,5.846
10.929,4.465
9.542,-0.828
12.475,0.466
9.934,5.911
6.829,0.61
5.298,0.28
3.819,-1.652
6.514,-4.009
11.704,2.733
6.792,0.28
4.77,-0.389
0.09,-4.271
3.659,-3.44
1.97,-0.718
0.228,-2.331
-0.191,-4.361
1.609,-1.58
3.179,-0.819
6.369,0.84
4.768,-0.251
10.607,-1.131
7.549,-0.868
2.819,-3.531
12.569,-1.808
9.18,-3.5
-0.119,-3.391
-1.281,-5.132
-2.722,-5.03
0.739,-3.751
3.289,-1.649
5.551,-4.053
6.009,-2.59
8.178,2.089
8.109,2.651
11.006,1.339
10.519,2.062
17.448,1.481
19.359,8.181
17.279,11.849
22.209,8.958
17.849,12.041
18.428,5.047
24.109,11.89
18.249,12.837
16.647,5.41
8.448,0.839
16.047,0.671
21.089,7.549
18.397,11.883
12.65,4.233
24.659,11.32
22.119,9.833
15.904,3.425
17.983,9.261
8.101,1.018
16.999,1.271
22.327,12.39
20.849,13.092
13.239,4.249
10.601,2.908
8.722,-2.249
10.001,0.24
19.099,7.823
15.47,6.109
10.359,3.81
15.41,5.688
19.721,8.816
25.249,12.573
21.79,13.06
14.259,7.769
13.478,7.498
11.288,4.549
17.768,3.228
23.949,8.208
21.47,15.431
17.858,7.241
12.059,-0.009
18.879,2.587
15.879,8.446
18.017,12.821
16.448,10.426
14.639,6.09
16.45,6.051
14.999,6.768
12.14,7.661
18.528,8.531
17.94,8.962
14.5,6.249
15.159,5.59
19.158,6.338
23.117,7.99
23.768,10.661
23.968,14.697
27.698,16.919
24.978,17.398
24.11,15.35
23.088,17.4
19.381,14.82
23.529,15.289
24.727,18.807
23.179,11.932
20.353,9.187
24.869,14.244
26.068,19.849
25.579,19.51
27.388,17.393
27.959,21.15
25.228,12.432
28.347,13.78
25.618,17.792
23.51,14.378
25.168,13.792
23.318,15.511
26.36,17.17
29.91,22.731
30.679,24.84
29.318,23.108
22.181,14.687
24.558,13.638
26.199,15.15
25.201,18.942
26.41,19.711
25.18,21.3
22.5,16.01
24.89,15.259
26.15,21.97
22.34,12.512
21.439,13.188
25.068,13.758
28.837,17.986
28.29,21.707
26.981,19.84
25.159,17.227
25.048,18.738
25.769,18.739
26.619,21.048
29.449,21.439
31.359,22.709
29.26,21.54
29.098,23.841
27.689,20.482
28.148,16.583
28.379,17.538
31.259,21.24
29.318,21.042
22.719,15.568
23.609,18.387
27.309,17.007
28.979,20.21
26.919,20.349
25.45,19.461
24.578,19.782
23.12,15.343
22.54,13.399
24.37,15.348
28.84,17.9
27.49,22.84
25.019,18.085
26.76,17.062
22.112,13.911
24.299,13.619
25.889,16.055
27.959,16.389
28.439,18.528
26.679,20.909
29.449,21.42
26.799,19.822
25.399,19.469
27.589,18.238
25.439,19.769
24.199,17.899
25.26,18.446
24.18,19.98
26.119,14.762
28.099,18.497
26.949,20.641
25.33,19.901
22.799,18.717
20.509,10.751
22.34,12.677
23.48,12.338
24.568,13.449
24.629,15.536
24.288,16.087
25.519,14.639
27.089,17.321
24.169,15.129
24.299,14.738
26.73,18.069
26.379,21.35
26.231,21.22
24.749,19.801
27.56,21.09
26.62,21.649
26.54,21.71
23.863,18.826
21.123,16.191
21.95,16.991
23.759,15.96
24.349,15.35
21.229,15.897
18.939,10.192
24.748,11.299
27.939,15.52
26.679,16.971
28.339,17.391
26.138,21.241
23.158,14.414
17.631,11.93
13.589,10.2
14.256,8.149
20.588,8.5
18.271,10.718
20.704,11.3
17.684,12.021
14.209,5.192
17.779,6.611
19.419,12.697
25.668,14.838
22.27,16.631
15.021,7.709
12.37,7.358
18.025,9.099
20.442,14.363
14.141,5.31
12.339,5.238
13.599,4.609
21.61,11.92
20.901,13.65
12.489,7.119
11.9,5.868
13.751,6.773
14.14,6.945
15.27,7.031
16.191,6.088
18.279,5.697
18.649,4.967
16.29,11.108
14.52,9.79
17.32,3.747
14.12,8.94
7.71,3.139
17.059,2.08
12.739,7.403
10.361,6.462
9.121,3.851
5.26,-2.012
12.959,-1.402
11.863,6.779
14.097,10.873
13.151,3.932
15.033,4.099
18.152,5.4
19.001,6.948
19.941,9.516
17.201,14.37
16.102,6.031
18.763,8.513
19.53,12.332
15.15,5.049
7.499,0.698
15.01,0.531
11.71,3.049
6.901,-1.811
7.031,-1.109
6.241,-1.241
9.242,-0.642
11.874,0.299
11.852,2.673
11.832,2.942
11.88,0.893
8.62,1.768
11.677,4.579
9.483,4.059
3.459,0.399
1.159,-2.573
1.17,-6.552
2.658,-1.421
1.769,-3.661
7.577,-1.934
8.991,2.898
3.109,-1.549
1.71,-2.77
2.589,-2.942
5.948,-1.023
4.66,2.789
6.55,0.972
4.151,2.64
2.9,0.31
2.908,-1.533
5.809,-0.039
5.02,0.099
-0.311,-3.691
-2.861,-5.351
-2.741,-8.549
0.769,-3.201
0.551,-3.192
0.24,-2.891
-0.229,-2.178
-1.819,-3.8
-1.92,-5.259
-2.931,-6.751
-6.202,-8.42
-7.352,-12.271
