0
0.589999974
0
2.109999895
0.779999971
1.059999943
0
0
0
11.09000015
8.289999962
0
2.549999952
0
0
0
0
0
0
0
0
0
0
2.5
0
0
0
0
0
0
0
0
0
0
0
0.289999992
0
0
0
0.079999998
0
0
0
0
0.379999995
6.130000114
0
0
0
0
0
13.28999996
0
0
0
1.99000001
0
0.319999993
0.550000012
0
0
0
0
3.630000114
3.670000076
0
17.36000061
0
0
0
0
0
1.940000057
0
0
7.579999924
9.869999886
0
0
31.80999947
10.30000019
0
2.269999981
9.18999958
0
0
0
10.75
4.510000229
7.539999962
5.099999905
0
0
9.180000305
2.150000095
0
0
0.569999993
7.539999962
5.53000021
